street_id,from_number,until_number,zip_code
JLfhcQvN_L,301,399,K4740ALG
JLfhcQvN_L,302,400,K4740ALH
JpB8oqoCu5,201,299,K4740AJE
JpB8oqoCu5,202,300,K4740AJF
JpB8oqoCu5,301,399,K4740AJG
JpB8oqoCu5,302,400,K4740AJH
1hHqfPUAEb,201,299,K4740BME
1hHqfPUAEb,202,300,K4740BMF
1hHqfPUAEb,301,399,K4740BMG
1hHqfPUAEb,302,400,K4740BMH
_nkY2z3mKW,-,-,K4740BXA
XO3iNSFnEL,1,99,K4740AAA
XO3iNSFnEL,2,100,K4740AAB
9Y9bREhfjr,1,99,K4740ABA
9Y9bREhfjr,2,100,K4740ABN
9Y9bREhfjr,101,199,K4740ABB
9Y9bREhfjr,102,200,K4740ABO
GU_XaEYg_u,1702,1800,K4740AHR
GU_XaEYg_u,1801,1899,K4740AHF
GU_XaEYg_u,1802,1900,K4740AHS
GU_XaEYg_u,1901,1999,K4740AHG
jWnSrchK4R,1801,1899,K4740AEK
jWnSrchK4R,1802,1900,K4740AEL
JpB8oqoCu5,401,499,K4740AJI
JpB8oqoCu5,402,500,K4740AJJ
1hHqfPUAEb,401,499,K4740BMI
1hHqfPUAEb,402,500,K4740BMJ
1hHqfPUAEb,501,599,K4740BMK
1hHqfPUAEb,502,600,K4740BML
9Y9bREhfjr,201,299,K4740ABC
9Y9bREhfjr,202,300,K4740ABP
9Y9bREhfjr,301,399,K4740ABD
9Y9bREhfjr,302,400,K4740ABQ
GU_XaEYg_u,1902,2000,K4740AHT
GU_XaEYg_u,2001,2099,K4740AHH
GU_XaEYg_u,2002,2100,K4740AHU
GU_XaEYg_u,2101,2199,K4740AHI
1hHqfPUAEb,601,699,K4740BMM
1hHqfPUAEb,602,700,K4740BMN
1hHqfPUAEb,701,799,K4740BMO
1hHqfPUAEb,702,800,K4740BMP
9Y9bREhfjr,401,499,K4740ABE
9Y9bREhfjr,402,500,K4740ABR
9Y9bREhfjr,501,599,K4740ABF
9Y9bREhfjr,502,600,K4740ABS
GU_XaEYg_u,2102,2200,K4740AHV
GU_XaEYg_u,2201,2299,K4740AHJ
GU_XaEYg_u,2202,2300,K4740AHW
GU_XaEYg_u,2301,2399,K4740AHK
1hHqfPUAEb,801,899,K4740BMQ
1hHqfPUAEb,802,900,K4740BMR
1hHqfPUAEb,901,999,K4740BMS
1hHqfPUAEb,902,1000,K4740BMT
9Y9bREhfjr,601,699,K4740ABG
9Y9bREhfjr,602,700,K4740ABT
9Y9bREhfjr,701,799,K4740ABH
9Y9bREhfjr,702,800,K4740ABU
GU_XaEYg_u,2302,2400,K4740AHX
1hHqfPUAEb,1001,1099,K4740BMU
1hHqfPUAEb,1002,1100,K4740BMV
1hHqfPUAEb,1101,1199,K4740BMW
1hHqfPUAEb,1102,1200,K4740BMX
9Y9bREhfjr,801,899,K4740ABI
9Y9bREhfjr,802,900,K4740ABV
6uI9hhThtM,-,-,K4714BHA
tAwSCE4fNs,-,-,K4731ASA
pBY7vHwApE,-,-,K4731ATA
RTGI1aazKU,-,-,K4731ARA
92dyS5yvOF,-,-,K4710AIA
T4vOusTYbd,0,0,K4710AAA
T4vOusTYbd,0,0,K4710ABA
2XBn6shf1O,-,-,K4710AHA
HME0iQJx-6,-,-,K4710AGA
TzWzK0G8i8,-,-,K4710AFA
C_yXhhnYC9,-,-,K4710AEA
QH-rEvIK-R,-,-,K4710ADA
fxzMCDhv2z,-,-,K4710ACA
ElBlTPOQR_,0,0,K4731ABA
ElBlTPOQR_,0,0,K4731ACA
ElBlTPOQR_,0,0,K4731ADA
LM3-Vjxuf2,-,-,K4731AQA
U5aP0xAz_1,-,-,K4731APA
bM_3cfZr9O,-,-,K4731AOA
PLt8e8BCHS,-,-,K4731ANA
cAh5u2CbAF,-,-,K4731ALA
gh0exVbqrM,-,-,K4731AMA
gaADeyOUgp,-,-,K4731AJA
VU5jdijSbb,-,-,K4731AIA
H1vfDTHU90,-,-,K4731AKA
Ce2bw5v29Q,-,-,K4731AEA
fzaYN6UCnb,-,-,K4731AHA
CQEfdBQtvc,-,-,K4731AGA
AZhNYcGvWM,-,-,K4731AFA
XWZiC_vQSj,-,-,K4731AAA
p7f_BYaNiQ,-,-,K4705AHA
P8JMBjPL_t,-,-,K4705AGA
VpFEhJ8coA,-,-,K4705AFA
u_4BcjF_9u,-,-,K4705ABA
Ot7kUbItmd,-,-,K4705ADA
Xk6l5A-F9W,-,-,K4705AEA
FWbrwS1FNv,-,-,K4705ACA
DyKchvDSAf,-,-,K4705AAA
Q3p6DKHSQw,-,-,K4714BFA
HGDLKh4mUl,-,-,K4714BGA
nwnAro8e6Z,-,-,K4714BEA
Nek8580_fN,-,-,K4714BDA
iB6AQNxm0m,-,-,K4714BCA
dDqtUQRMLR,-,-,K4714BBA
us_9Hztaar,-,-,K4714BAA
bpCw691c_V,-,-,K4714AZA
4_o2DjAuYN,-,-,K4714AYA
Hg6ADRTZ7d,-,-,K4714AXA
J6gud8SmoF,-,-,K4714AWA
FBBQSCXZY1,-,-,K4714AVA
CZuRZu1ZJY,-,-,K4714ATA
3HVkK9aTNc,-,-,K4714AUA
h1ShPQO2T8,-,-,K4714ASA
r_GmXLP6VM,-,-,K4714ARA
wIa8inO5kc,-,-,K4714AQA
GfoGApL46H,-,-,K4714APA
2uSZWNO2fO,-,-,K4714AOA
dEPMWcBlwS,-,-,K4714ANA
DL5zSZ2Yr-,-,-,K4714AMA
Y36g4jN6yW,-,-,K4714ALA
iGctcJxowW,-,-,K4714AKA
iGNMP0c6KM,-,-,K4714AJA
MHBBGbWMVp,-,-,K4714AIA
gD6S5cOvvk,-,-,K4714AHA
uq_RTJmB2C,-,-,K4714AGA
MMuT1g75nM,-,-,K4714AFA
GIYzPr6Weo,-,-,K4714ADA
KYYu9MMvVM,-,-,K4714AEA
rDArwXVRjA,-,-,K4714ACA
H4eui0n-9R,-,-,K4714ABA
h8ujXYQ8b9,-,-,K4714AAA
WyoZlDK8Im,-,-,K4706ADA
umh3ZGsRGV,-,-,K4706ACA
fP3dKBXrC8,-,-,K4706AAA
5VdZ64IIB9,-,-,K4706ABA
oWtuylYZVs,-,-,K4730BAA
Ac1-Z2M7BQ,-,-,K4730BBA
TAxSQjFw1K,-,-,K4730AAA
tTBp9utgCe,-,-,K4730AWA
GKny-iV-4B,-,-,K4730AVA
fbppaAoNuB,-,-,K4730AUA
KBMgQYlkOl,-,-,K4730ATA
ssUwCsKUkR,-,-,K4730ASA
pUpKNz3Mz5,-,-,K4730ARA
jYRVgoZpGH,-,-,K4730AQA
hI2cUfKsHj,-,-,K4730APA
ytnpUf-e1j,-,-,K4730AMA
WAAnPrRQGZ,-,-,K4730AOA
MOqIxsn2wa,-,-,K4730ANA
t_HKmhA7Q4,-,-,K4730AKA
lZHH4fG2yZ,-,-,K4730AJA
6HCRVaAFAR,-,-,K4730AIA
XceJpsMo7_,-,-,K4730AHA
ghX1M1R_5D,-,-,K4730AGA
2_iXMMq-N_,-,-,K4730AEA
zpHo3dIxkS,-,-,K4730AFA
fZqE5nqjPa,-,-,K4730ADA
7ef8moVgjd,-,-,K4730ACA
Dul9QbTWXi,-,-,K4730ABA
r7HcP6uMMG,-,-,K4717ADA
iz72TAr5zv,-,-,K4717ACA
PDmZ1UqVe5,-,-,K4717ABA
zVqSTESgyn,-,-,K4717AAA
nTGz2YciOr,0,0,K4718AUA
nTGz2YciOr,1,99,K4718AJC
nTGz2YciOr,2,100,K4718AJD
nTGz2YciOr,101,199,K4718AJE
nTGz2YciOr,102,200,K4718AJF
nTGz2YciOr,201,299,K4718AJG
nTGz2YciOr,202,300,K4718AJH
nTGz2YciOr,301,399,K4718AJI
nTGz2YciOr,302,400,K4718AJJ
nTGz2YciOr,401,499,K4718AJK
nTGz2YciOr,402,500,K4718AJL
zvFI0ZbT__,0,0,K4718ACA
zvFI0ZbT__,0,0,K4718ADA
zvFI0ZbT__,0,0,K4718BBA
zvFI0ZbT__,0,0,K4718BCA
nTGz2YciOr,501,599,K4718AJM
nTGz2YciOr,502,600,K4718AJN
61rvKpH2Fa,1,99,K4718AEA
61rvKpH2Fa,2,100,K4718AEB
61rvKpH2Fa,101,199,K4718AEC
61rvKpH2Fa,102,200,K4718AED
32h15dOfCz,1,99,K4718ANA
32h15dOfCz,2,100,K4718ANB
32h15dOfCz,101,199,K4718ANC
32h15dOfCz,102,200,K4718AND
VzXmkTwmhy,-,-,K4718BGA
61rvKpH2Fa,201,299,K4718AEE
61rvKpH2Fa,202,300,K4718AEF
32h15dOfCz,201,299,K4718ANE
32h15dOfCz,202,300,K4718ANF
32h15dOfCz,301,399,K4718ANG
32h15dOfCz,302,400,K4718ANH
32h15dOfCz,401,499,K4718ANI
32h15dOfCz,402,500,K4718ANJ
YzmkrENvEb,1,99,K4718APA
YzmkrENvEb,2,100,K4718APB
YzmkrENvEb,101,199,K4718APC
YzmkrENvEb,102,200,K4718APD
YzmkrENvEb,201,299,K4718APE
YzmkrENvEb,202,300,K4718APF
YzmkrENvEb,301,399,K4718APG
YzmkrENvEb,302,400,K4718APH
Talefrts3f,1,99,K4718AOA
Talefrts3f,2,100,K4718AOB
Talefrts3f,101,199,K4718AOC
Talefrts3f,102,200,K4718AOD
s-iSSCovjx,0,0,K4718BAA
s-iSSCovjx,1,99,K4718ASA
s-iSSCovjx,2,100,K4718ASN
FaaMYn3KcS,0,0,K4718BEA
FaaMYn3KcS,1,99,K4718AGA
FaaMYn3KcS,2,100,K4718AGB
PRyKgaxK3c,1,99,K4718AQA
PRyKgaxK3c,2,100,K4718AQB
PRyKgaxK3c,101,199,K4718AQC
PRyKgaxK3c,102,200,K4718AQD
YzmkrENvEb,401,499,K4718API
YzmkrENvEb,402,500,K4718APJ
Talefrts3f,201,299,K4718AOE
Talefrts3f,202,300,K4718AOF
s-iSSCovjx,101,199,K4718ASB
s-iSSCovjx,102,200,K4718ASO
s-iSSCovjx,201,299,K4718ASC
s-iSSCovjx,202,300,K4718ASP
PRyKgaxK3c,201,299,K4718AQE
PRyKgaxK3c,202,300,K4718AQF
PRyKgaxK3c,301,399,K4718AQG
PRyKgaxK3c,302,400,K4718AQH
s-iSSCovjx,301,399,K4718ASD
s-iSSCovjx,302,400,K4718ASQ
s-iSSCovjx,401,499,K4718ASE
s-iSSCovjx,402,500,K4718ASR
PRyKgaxK3c,401,499,K4718AQI
PRyKgaxK3c,402,500,K4718AQJ
PRyKgaxK3c,501,599,K4718AQK
PRyKgaxK3c,502,600,K4718AQL
zxKDAXhzWL,0,0,K4718BFA
zxKDAXhzWL,1,99,K4718AMA
zxKDAXhzWL,2,100,K4718AMB
zxKDAXhzWL,101,199,K4718AMC
PRyKgaxK3c,601,699,K4718AQM
PRyKgaxK3c,602,700,K4718AQN
PRyKgaxK3c,701,799,K4718AQO
PRyKgaxK3c,702,800,K4718AQP
zxKDAXhzWL,102,200,K4718AMD
GQ8E5utgh2,0,0,K4718AYA
GQ8E5utgh2,1,99,K4718ALA
GQ8E5utgh2,2,100,K4718ALB
GQ8E5utgh2,101,199,K4718ALC
PRyKgaxK3c,801,899,K4718AQQ
PRyKgaxK3c,802,900,K4718AQR
PRyKgaxK3c,901,999,K4718AQS
PRyKgaxK3c,902,1000,K4718AQT
GQ8E5utgh2,102,200,K4718ALD
GQ8E5utgh2,201,299,K4718ALE
GQ8E5utgh2,202,300,K4718ALF
GQ8E5utgh2,301,399,K4718ALG
PRyKgaxK3c,1001,1099,K4718AQU
PRyKgaxK3c,1002,1100,K4718AQV
PRyKgaxK3c,1101,1199,K4718AQW
PRyKgaxK3c,1102,1200,K4718AQX
GQ8E5utgh2,302,400,K4718ALH
GQ8E5utgh2,401,499,K4718ALI
GQ8E5utgh2,402,500,K4718ALJ
664EKE0Ms9,1,99,K4718AKC
664EKE0Ms9,2,100,K4718AKD
664EKE0Ms9,101,199,K4718AKE
664EKE0Ms9,102,200,K4718AKF
FaRLuCRWmm,1,99,K4718AFA
FaRLuCRWmm,2,100,K4718AFB
FaRLuCRWmm,101,199,K4718AFC
FaRLuCRWmm,102,200,K4718AFD
P6U7UBVO0V,1,99,K4718AIA
P6U7UBVO0V,2,100,K4718AIB
P6U7UBVO0V,101,199,K4718AIC
P6U7UBVO0V,102,200,K4718AID
LkwJ6yqwR3,0,0,K4718ABA
LkwJ6yqwR3,1,99,K4718AXA
LkwJ6yqwR3,2,100,K4718AXB
LkwJ6yqwR3,101,199,K4718AXC
PRyKgaxK3c,1201,1299,K4718AQY
PRyKgaxK3c,1202,1300,K4718AQZ
664EKE0Ms9,201,299,K4718AKG
664EKE0Ms9,202,300,K4718AKH
664EKE0Ms9,301,399,K4718AKI
664EKE0Ms9,302,400,K4718AKJ
FaRLuCRWmm,201,299,K4718AFE
FaRLuCRWmm,202,300,K4718AFF
P6U7UBVO0V,201,299,K4718AIE
P6U7UBVO0V,202,300,K4718AIF
P6U7UBVO0V,301,399,K4718AIG
P6U7UBVO0V,302,400,K4718AIH
LkwJ6yqwR3,102,200,K4718AXD
LkwJ6yqwR3,201,299,K4718AXE
LkwJ6yqwR3,202,300,K4718AXF
LkwJ6yqwR3,301,399,K4718AXG
664EKE0Ms9,401,499,K4718AKK
664EKE0Ms9,402,500,K4718AKL
LkwJ6yqwR3,302,400,K4718AXH
LkwJ6yqwR3,401,499,K4718AXI
LkwJ6yqwR3,402,500,K4718AXJ
LkwJ6yqwR3,501,599,K4718AXK
f4k_Fgvn_l,1,99,K4718AAA
f4k_Fgvn_l,2,100,K4718AAB
f4k_Fgvn_l,101,199,K4718AAC
f4k_Fgvn_l,102,200,K4718AAD
LkwJ6yqwR3,502,600,K4718AXL
XkzBaUoKYl,-,-,K5339ABA
GOXgsQ0dLz,-,-,K5339AHA
cGXSvmWMpa,-,-,K5339AFA
G-eYukvMbs,1,99,K5342AHA
G-eYukvMbs,2,100,K5342AHB
G-eYukvMbs,101,199,K5342AHC
G-eYukvMbs,102,200,K5342AHD
G-eYukvMbs,201,299,K5342AHE
G-eYukvMbs,202,300,K5342AHF
G-eYukvMbs,301,399,K5342AHG
G-eYukvMbs,302,400,K5342AHH
NXTxMpgch2,1,99,K5342AGA
NXTxMpgch2,2,100,K5342AGB
NXTxMpgch2,101,199,K5342AGC
NXTxMpgch2,102,200,K5342AGD
NXTxMpgch2,201,299,K5342AGE
NXTxMpgch2,202,300,K5342AGF
NXTxMpgch2,301,399,K5342AGG
NXTxMpgch2,302,400,K5342AGH
NXTxMpgch2,401,499,K5342AGI
NXTxMpgch2,402,500,K5342AGJ
sSR2Rk0g_u,1,99,K5342AFA
sSR2Rk0g_u,2,100,K5342AFB
sSR2Rk0g_u,101,199,K5342AFC
sSR2Rk0g_u,102,200,K5342AFD
sSR2Rk0g_u,201,299,K5342AFE
sSR2Rk0g_u,202,300,K5342AFF
sSR2Rk0g_u,301,399,K5342AFG
sSR2Rk0g_u,302,400,K5342AFH
OCCb7pL_0T,1,99,K5342AEA
OCCb7pL_0T,2,100,K5342AEB
72XOHbzDOR,-,-,K4712AIA
v3ZVnKWbrF,1,99,K5342ADA
v3ZVnKWbrF,2,100,K5342ADB
IWGqjeMZAE,0,0,K4712ABA
IWGqjeMZAE,0,0,K4712ACA
pM14s2IjfW,-,-,K4712AHA
6_yeW0uWZW,-,-,K4712AGA
B0HTiu86ER,-,-,K4712AJA
CaL6v4gbEQ,-,-,K4712AEA
JcAaTUcmDB,-,-,K4712AFA
CR5z4xdshD,-,-,K4712AAA
df5LrEN185,-,-,K4712ADA
OCNrWy6tK9,1,99,K5342ACA
OCNrWy6tK9,2,100,K5342ACB
kjj5xKjFih,1,99,K5342ABA
kjj5xKjFih,2,100,K5342ABB
kjj5xKjFih,101,199,K5342ABC
kjj5xKjFih,102,200,K5342ABD
7r3yB67GwZ,1,99,K5342AAA
7r3yB67GwZ,2,100,K5342AAB
Eqlg9NLn7I,-,-,K5339AEA
tg0a3X5a0E,-,-,K5339ACA
eguTRCSw8F,-,-,K5339ADA
usTJwhMCBs,-,-,K5264ARA
pz7ejID-1A,-,-,K5264AQA
5JNEnzi_sL,-,-,K5264APA
N4W_nnt4Ch,-,-,K5264AIA
dO8QKSvutg,-,-,K5264AOA
ZbuOI6r3Ws,-,-,K5264ANA
GBEUIDNeKQ,-,-,K5264AMA
ATRGMobn4v,-,-,K5264ALA
jPhxnerxCV,-,-,K5264AKA
DDbf_BwPCB,-,-,K5264AJA
fnmVrdMhEs,-,-,K5264AGA
1Ubq6proUP,-,-,K5264ACA
Jpu7mTSox6,-,-,K5264AHA
xeGicdBd7j,-,-,K5264AFA
02Ros82Soj,-,-,K5264AEA
3bl6uyLB7n,-,-,K5264ADA
lTP-bAl7cP,-,-,K5264ABA
awHmxs1ifo,-,-,K5264AAA
1FkYMd8ahx,0,0,K5331AAA
1FkYMd8ahx,0,0,K5331ABA
1FkYMd8ahx,0,0,K5331ACA
1FkYMd8ahx,0,0,K5331ADA
1FkYMd8ahx,0,0,K5331AEA
iU0N9oMFBK,-,-,K4724ACA
_ulv6nbYpr,-,-,K4724ABA
EMrnXBmgdM,-,-,K4724AAA
7oI4aXJIXe,-,-,K4725AOA
2xZ6ENCzmn,-,-,K4725ANA
F4fCStDNMe,-,-,K4725AKA
906b98hmeQ,-,-,K4725AGA
F2cniQIVtu,-,-,K4725AIA
veGM1xQgbW,-,-,K4725AHA
Rp-MbYdKJ4,-,-,K4725AFA
fcPCsuN5Xl,-,-,K4725AEA
Vzj16hHvVD,-,-,K4725ADA
A79QWmQpDq,-,-,K4725ACA
BC6dLQ6BB4,-,-,K4725ABA
K60A2lXm3B,-,-,K4725AAA
